user_id,experiment_id,variant,assigned_at
u01_001546,exp_paywall_A,control,2025-03-01T09:28:10Z
u01_000740,exp_paywall_A,treatment,2025-03-01T09:15:35Z
u02_001573,exp_onboarding_B,control,2025-04-05T10:27:46Z
u02_000876,exp_onboarding_B,control,2025-04-05T10:18:00Z
u01_001675,exp_paywall_A,treatment,2025-03-01T09:28:03Z
u02_006122,exp_onboarding_B,control,2025-04-05T11:43:19Z
u01_002568,exp_paywall_A,control,2025-03-01T09:45:51Z
u01_006985,exp_paywall_A,treatment,2025-03-01T10:58:08Z
u01_006796,exp_paywall_A,control,2025-03-01T10:55:25Z
u02_009903,exp_onboarding_B,treatment,2025-04-05T12:48:57Z
u01_004733,exp_paywall_A,control,2025-03-01T10:19:02Z
u01_000774,exp_paywall_A,control,2025-03-01T09:16:30Z
u02_007250,exp_onboarding_B,treatment,2025-04-05T12:05:00Z
u01_008522,exp_paywall_A,treatment,2025-03-01T11:25:34Z
u03_001585,exp_pricing_C,treatment,2025-05-01T11:29:10Z
u03_006703,exp_pricing_C,treatment,2025-05-01T12:54:57Z
u02_007026,exp_onboarding_B,treatment,2025-04-05T11:59:11Z
u01_000019,exp_paywall_A,treatment,2025-03-01T09:04:23Z
u01_002245,exp_paywall_A,control,2025-03-01T09:40:01Z
u01_003204,exp_paywall_A,control,2025-03-01T09:53:46Z
u01_007289,exp_paywall_A,control,2025-03-01T11:02:37Z
u01_005205,exp_paywall_A,treatment,2025-03-01T10:28:12Z
u02_003709,exp_onboarding_B,control,2025-04-05T11:05:46Z
u03_000996,exp_pricing_C,treatment,2025-05-01T11:18:56Z
u01_006924,exp_paywall_A,control,2025-03-01T10:59:20Z
u03_009834,exp_pricing_C,treatment,2025-05-01T13:48:01Z
u03_005272,exp_pricing_C,control,2025-05-01T12:30:59Z
u02_001999,exp_onboarding_B,treatment,2025-04-05T10:38:06Z
u02_001198,exp_onboarding_B,control,2025-04-05T10:22:56Z
u02_003969,exp_onboarding_B,treatment,2025-04-05T11:09:50Z
u03_005847,exp_pricing_C,treatment,2025-05-01T12:42:12Z
u02_002922,exp_onboarding_B,control,2025-04-05T10:51:26Z
u01_006666,exp_paywall_A,treatment,2025-03-01T10:55:08Z
u01_003241,exp_paywall_A,treatment,2025-03-01T09:56:08Z
u02_006930,exp_onboarding_B,control,2025-04-05T11:56:25Z
u01_003310,exp_paywall_A,control,2025-03-01T09:55:14Z
u02_000359,exp_onboarding_B,treatment,2025-04-05T10:06:39Z
u01_000364,exp_paywall_A,control,2025-03-01T09:07:20Z
u03_000108,exp_pricing_C,control,2025-05-01T11:02:45Z
u02_001018,exp_onboarding_B,treatment,2025-04-05T10:21:16Z
u02_001790,exp_onboarding_B,control,2025-04-05T10:34:31Z
u01_004727,exp_paywall_A,control,2025-03-01T10:20:54Z
u01_008739,exp_paywall_A,control,2025-03-01T11:27:25Z
u02_009325,exp_onboarding_B,control,2025-04-05T12:37:18Z
u02_006856,exp_onboarding_B,treatment,2025-04-05T11:58:03Z
u01_001642,exp_paywall_A,control,2025-03-01T09:31:33Z
u03_008144,exp_pricing_C,control,2025-05-01T13:19:50Z
u03_000902,exp_pricing_C,control,2025-05-01T11:16:56Z
u01_001173,exp_paywall_A,treatment,2025-03-01T09:24:26Z
u01_004501,exp_paywall_A,control,2025-03-01T10:16:57Z
u02_003466,exp_onboarding_B,control,2025-04-05T10:57:52Z
u03_007827,exp_pricing_C,control,2025-05-01T13:13:31Z
u03_004823,exp_pricing_C,control,2025-05-01T12:25:07Z
u01_003365,exp_paywall_A,control,2025-03-01T09:56:29Z
u03_002321,exp_pricing_C,treatment,2025-05-01T11:39:17Z
u02_002666,exp_onboarding_B,control,2025-04-05T10:48:28Z
u01_001411,exp_paywall_A,treatment,2025-03-01T09:26:47Z
u02_002480,exp_onboarding_B,treatment,2025-04-05T10:42:26Z
u03_004165,exp_pricing_C,treatment,2025-05-01T12:13:05Z
u01_006667,exp_paywall_A,control,2025-03-01T10:51:59Z
u02_001333,exp_onboarding_B,control,2025-04-05T10:22:30Z
u02_007200,exp_onboarding_B,treatment,2025-04-05T12:02:06Z
u02_004901,exp_onboarding_B,treatment,2025-04-05T11:26:38Z
u01_002132,exp_paywall_A,control,2025-03-01T09:38:30Z
u01_001798,exp_paywall_A,treatment,2025-03-01T09:32:38Z
u02_005379,exp_onboarding_B,control,2025-04-05T11:32:39Z
u01_007728,exp_paywall_A,control,2025-03-01T11:10:59Z
u01_004576,exp_paywall_A,treatment,2025-03-01T10:20:44Z
u01_005191,exp_paywall_A,control,2025-03-01T10:27:32Z
u01_008168,exp_paywall_A,treatment,2025-03-01T11:17:05Z
u02_009507,exp_onboarding_B,treatment,2025-04-05T12:39:24Z
u02_005733,exp_onboarding_B,treatment,2025-04-05T11:35:56Z
u03_001750,exp_pricing_C,control,2025-05-01T11:33:38Z
u02_002411,exp_onboarding_B,treatment,2025-04-05T10:42:24Z
u03_000660,exp_pricing_C,treatment,2025-05-01T11:13:58Z
u01_000524,exp_paywall_A,control,2025-03-01T09:11:51Z
u01_003090,exp_paywall_A,treatment,2025-03-01T09:55:09Z
u03_005360,exp_pricing_C,control,2025-05-01T12:33:22Z
u02_001620,exp_onboarding_B,treatment,2025-04-05T10:30:37Z
u03_001696,exp_pricing_C,control,2025-05-01T11:32:02Z
u01_001997,exp_paywall_A,treatment,2025-03-01T09:37:11Z
u03_001638,exp_pricing_C,control,2025-05-01T11:31:55Z
u02_007917,exp_onboarding_B,treatment,2025-04-05T12:15:04Z
u02_001820,exp_onboarding_B,control,2025-04-05T10:35:06Z
u02_009106,exp_onboarding_B,control,2025-04-05T12:34:01Z
u02_001603,exp_onboarding_B,treatment,2025-04-05T10:27:09Z
u01_002832,exp_paywall_A,treatment,2025-03-01T09:50:51Z
u01_008270,exp_paywall_A,treatment,2025-03-01T11:22:08Z
u01_007490,exp_paywall_A,treatment,2025-03-01T11:05:18Z
u03_004202,exp_pricing_C,control,2025-05-01T12:14:46Z
u03_004548,exp_pricing_C,treatment,2025-05-01T12:19:08Z
u03_006231,exp_pricing_C,treatment,2025-05-01T12:43:52Z
u01_001300,exp_paywall_A,treatment,2025-03-01T09:21:44Z
u01_006274,exp_paywall_A,control,2025-03-01T10:47:35Z
u01_005500,exp_paywall_A,control,2025-03-01T10:34:00Z
u01_006448,exp_paywall_A,treatment,2025-03-01T10:50:34Z
u02_005614,exp_onboarding_B,treatment,2025-04-05T11:34:18Z
u02_005127,exp_onboarding_B,control,2025-04-05T11:25:33Z
u03_005375,exp_pricing_C,treatment,2025-05-01T12:31:02Z
u02_007865,exp_onboarding_B,control,2025-04-05T12:13:35Z
u02_007986,exp_onboarding_B,treatment,2025-04-05T12:15:21Z
u02_000152,exp_onboarding_B,control,2025-04-05T10:03:21Z
u03_001476,exp_pricing_C,control,2025-05-01T11:25:47Z
u01_007068,exp_paywall_A,treatment,2025-03-01T11:01:31Z
u03_006467,exp_pricing_C,control,2025-05-01T12:50:07Z
u03_003550,exp_pricing_C,control,2025-05-01T12:00:26Z
u03_000046,exp_pricing_C,control,2025-05-01T11:04:56Z
u02_005117,exp_onboarding_B,treatment,2025-04-05T11:27:58Z
u01_008748,exp_paywall_A,treatment,2025-03-01T11:27:22Z
u03_001210,exp_pricing_C,treatment,2025-05-01T11:24:03Z
u01_005681,exp_paywall_A,treatment,2025-03-01T10:38:54Z
u02_001550,exp_onboarding_B,control,2025-04-05T10:30:14Z
u02_006782,exp_onboarding_B,control,2025-04-05T11:53:49Z
u01_001538,exp_paywall_A,treatment,2025-03-01T09:27:03Z
u02_008891,exp_onboarding_B,control,2025-04-05T12:31:41Z
u03_009885,exp_pricing_C,control,2025-05-01T13:49:18Z
u03_004325,exp_pricing_C,treatment,2025-05-01T12:15:48Z
u01_005556,exp_paywall_A,treatment,2025-03-01T10:34:08Z
u01_003011,exp_paywall_A,treatment,2025-03-01T09:52:46Z
u03_002079,exp_pricing_C,treatment,2025-05-01T11:38:53Z
u02_007108,exp_onboarding_B,treatment,2025-04-05T12:01:56Z
u02_006685,exp_onboarding_B,control,2025-04-05T11:54:52Z
u03_008742,exp_pricing_C,control,2025-05-01T13:26:00Z
u03_001018,exp_pricing_C,control,2025-05-01T11:17:09Z
u01_007329,exp_paywall_A,control,2025-03-01T11:04:07Z
u02_002487,exp_onboarding_B,treatment,2025-04-05T10:43:53Z
u01_004186,exp_paywall_A,treatment,2025-03-01T10:11:03Z
u03_008464,exp_pricing_C,control,2025-05-01T13:22:53Z
u02_005147,exp_onboarding_B,treatment,2025-04-05T11:28:28Z
u01_009550,exp_paywall_A,treatment,2025-03-01T11:43:21Z
u02_001497,exp_onboarding_B,treatment,2025-04-05T10:27:11Z
u02_003648,exp_onboarding_B,treatment,2025-04-05T11:01:27Z
u03_008454,exp_pricing_C,treatment,2025-05-01T13:24:40Z
u03_005976,exp_pricing_C,control,2025-05-01T12:42:46Z
u03_008561,exp_pricing_C,treatment,2025-05-01T13:26:31Z
u02_003148,exp_onboarding_B,control,2025-04-05T10:52:56Z
u01_004583,exp_paywall_A,control,2025-03-01T10:18:13Z
u03_008583,exp_pricing_C,treatment,2025-05-01T13:25:11Z
u01_007368,exp_paywall_A,treatment,2025-03-01T11:04:48Z
u02_000682,exp_onboarding_B,treatment,2025-04-05T10:12:08Z
u01_000144,exp_paywall_A,treatment,2025-03-01T09:06:38Z
u03_009692,exp_pricing_C,treatment,2025-05-01T13:43:30Z
u03_002879,exp_pricing_C,treatment,2025-05-01T11:48:10Z
u03_007171,exp_pricing_C,control,2025-05-01T13:03:59Z
u01_009345,exp_paywall_A,control,2025-03-01T11:38:57Z
u02_004142,exp_onboarding_B,control,2025-04-05T11:09:12Z
u01_001213,exp_paywall_A,control,2025-03-01T09:22:38Z
u03_002140,exp_pricing_C,treatment,2025-05-01T11:37:31Z
u03_007192,exp_pricing_C,treatment,2025-05-01T13:04:02Z
u01_009262,exp_paywall_A,control,2025-03-01T11:36:07Z
u02_004087,exp_onboarding_B,treatment,2025-04-05T11:09:04Z
u03_008453,exp_pricing_C,control,2025-05-01T13:23:06Z
u03_005442,exp_pricing_C,treatment,2025-05-01T12:33:20Z
u03_001812,exp_pricing_C,control,2025-05-01T11:31:06Z
u03_000168,exp_pricing_C,control,2025-05-01T11:07:31Z
u03_005660,exp_pricing_C,control,2025-05-01T12:39:14Z
u01_005995,exp_paywall_A,control,2025-03-01T10:40:25Z
u03_000152,exp_pricing_C,treatment,2025-05-01T11:06:41Z
u01_004273,exp_paywall_A,treatment,2025-03-01T10:15:30Z
u02_004924,exp_onboarding_B,control,2025-04-05T11:23:46Z
u03_002350,exp_pricing_C,treatment,2025-05-01T11:41:17Z
u01_000787,exp_paywall_A,treatment,2025-03-01T09:15:03Z
u02_001050,exp_onboarding_B,treatment,2025-04-05T10:22:16Z
u02_004786,exp_onboarding_B,control,2025-04-05T11:21:01Z
u02_008101,exp_onboarding_B,treatment,2025-04-05T12:15:21Z
u03_006126,exp_pricing_C,treatment,2025-05-01T12:44:32Z
u02_005793,exp_onboarding_B,treatment,2025-04-05T11:40:21Z
u02_002380,exp_onboarding_B,control,2025-04-05T10:42:17Z
u01_007854,exp_paywall_A,treatment,2025-03-01T11:14:50Z
u03_008221,exp_pricing_C,treatment,2025-05-01T13:19:31Z
u03_004851,exp_pricing_C,treatment,2025-05-01T12:22:56Z
u02_003017,exp_onboarding_B,treatment,2025-04-05T10:51:09Z
u02_004874,exp_onboarding_B,treatment,2025-04-05T11:25:13Z
u02_004260,exp_onboarding_B,control,2025-04-05T11:11:11Z
u02_009290,exp_onboarding_B,treatment,2025-04-05T12:38:37Z
u01_004627,exp_paywall_A,control,2025-03-01T10:21:37Z
u02_007381,exp_onboarding_B,treatment,2025-04-05T12:05:53Z
u03_002327,exp_pricing_C,treatment,2025-05-01T11:39:32Z
u03_006283,exp_pricing_C,treatment,2025-05-01T12:46:55Z
u01_000155,exp_paywall_A,treatment,2025-03-01T09:03:01Z
u02_001469,exp_onboarding_B,control,2025-04-05T10:26:45Z
u03_003404,exp_pricing_C,control,2025-05-01T11:59:02Z
u01_008056,exp_paywall_A,treatment,2025-03-01T11:14:42Z
u03_001908,exp_pricing_C,treatment,2025-05-01T11:34:31Z
u03_004887,exp_pricing_C,treatment,2025-05-01T12:26:25Z
u01_008927,exp_paywall_A,treatment,2025-03-01T11:31:08Z
u01_000157,exp_paywall_A,control,2025-03-01T09:06:05Z
u03_004956,exp_pricing_C,treatment,2025-05-01T12:26:27Z
u01_003086,exp_paywall_A,treatment,2025-03-01T09:56:17Z
u03_005030,exp_pricing_C,treatment,2025-05-01T12:24:57Z
u01_001553,exp_paywall_A,control,2025-03-01T09:26:22Z
u02_003394,exp_onboarding_B,treatment,2025-04-05T10:58:21Z
u01_000557,exp_paywall_A,treatment,2025-03-01T09:12:19Z
u01_002149,exp_paywall_A,control,2025-03-01T09:37:17Z
u02_001988,exp_onboarding_B,control,2025-04-05T10:37:59Z
u01_000496,exp_paywall_A,control,2025-03-01T09:08:59Z
u03_005832,exp_pricing_C,control,2025-05-01T12:39:52Z
u01_002322,exp_paywall_A,control,2025-03-01T09:41:58Z
u02_007297,exp_onboarding_B,control,2025-04-05T12:03:05Z
u01_000152,exp_paywall_A,treatment,2025-03-01T09:05:44Z
u03_009067,exp_pricing_C,control,2025-05-01T13:34:54Z
u03_005765,exp_pricing_C,treatment,2025-05-01T12:39:13Z
u03_005079,exp_pricing_C,control,2025-05-01T12:28:50Z
u01_001365,exp_paywall_A,treatment,2025-03-01T09:24:25Z
u02_008123,exp_onboarding_B,control,2025-04-05T12:17:47Z
u02_009386,exp_onboarding_B,control,2025-04-05T12:36:28Z
u02_008800,exp_onboarding_B,treatment,2025-04-05T12:31:06Z
u03_000597,exp_pricing_C,control,2025-05-01T11:10:03Z
u02_005697,exp_onboarding_B,control,2025-04-05T11:37:23Z
u02_009268,exp_onboarding_B,treatment,2025-04-05T12:35:00Z
u01_003721,exp_paywall_A,control,2025-03-01T10:03:58Z
u01_007128,exp_paywall_A,treatment,2025-03-01T11:02:49Z
u01_009534,exp_paywall_A,treatment,2025-03-01T11:42:06Z
u02_007273,exp_onboarding_B,treatment,2025-04-05T12:02:26Z
u01_005472,exp_paywall_A,treatment,2025-03-01T10:35:18Z
u02_009586,exp_onboarding_B,treatment,2025-04-05T12:40:14Z
u03_004123,exp_pricing_C,control,2025-05-01T12:12:31Z
u01_004824,exp_paywall_A,control,2025-03-01T10:21:08Z
u03_001089,exp_pricing_C,treatment,2025-05-01T11:18:29Z
u02_005480,exp_onboarding_B,treatment,2025-04-05T11:34:57Z
u02_002654,exp_onboarding_B,control,2025-04-05T10:48:55Z
u02_006728,exp_onboarding_B,treatment,2025-04-05T11:53:26Z
u01_004137,exp_paywall_A,treatment,2025-03-01T10:12:32Z
u03_008903,exp_pricing_C,treatment,2025-05-01T13:28:39Z
u02_009573,exp_onboarding_B,treatment,2025-04-05T12:39:54Z
u03_000907,exp_pricing_C,treatment,2025-05-01T11:16:23Z
u02_008608,exp_onboarding_B,control,2025-04-05T12:25:23Z
u02_002389,exp_onboarding_B,control,2025-04-05T10:40:27Z
u01_002122,exp_paywall_A,control,2025-03-01T09:39:40Z
u01_006859,exp_paywall_A,control,2025-03-01T10:56:08Z
u01_000993,exp_paywall_A,control,2025-03-01T09:18:40Z
u02_003274,exp_onboarding_B,treatment,2025-04-05T10:57:29Z
u02_005872,exp_onboarding_B,treatment,2025-04-05T11:39:23Z
u02_006150,exp_onboarding_B,control,2025-04-05T11:46:08Z
u03_003127,exp_pricing_C,treatment,2025-05-01T11:53:11Z
u03_003839,exp_pricing_C,control,2025-05-01T12:05:23Z
u02_005631,exp_onboarding_B,control,2025-04-05T11:37:43Z
u01_007367,exp_paywall_A,control,2025-03-01T11:05:56Z
u03_001119,exp_pricing_C,treatment,2025-05-01T11:23:23Z
u02_007850,exp_onboarding_B,control,2025-04-05T12:14:27Z
u03_000978,exp_pricing_C,control,2025-05-01T11:18:05Z
u03_008050,exp_pricing_C,control,2025-05-01T13:15:43Z
u01_003566,exp_paywall_A,control,2025-03-01T10:01:43Z
u01_005841,exp_paywall_A,treatment,2025-03-01T10:39:10Z
u02_006668,exp_onboarding_B,treatment,2025-04-05T11:55:22Z
u03_008900,exp_pricing_C,control,2025-05-01T13:31:35Z
u02_002862,exp_onboarding_B,treatment,2025-04-05T10:47:50Z
u02_008985,exp_onboarding_B,control,2025-04-05T12:31:13Z
u01_008912,exp_paywall_A,control,2025-03-01T11:30:42Z
u01_004152,exp_paywall_A,control,2025-03-01T10:10:50Z
u02_006076,exp_onboarding_B,treatment,2025-04-05T11:45:03Z
u02_004272,exp_onboarding_B,control,2025-04-05T11:15:05Z
u02_004131,exp_onboarding_B,treatment,2025-04-05T11:11:18Z
u03_009504,exp_pricing_C,treatment,2025-05-01T13:42:45Z
u03_000463,exp_pricing_C,control,2025-05-01T11:12:05Z
u02_003503,exp_onboarding_B,treatment,2025-04-05T11:01:14Z
u02_000314,exp_onboarding_B,control,2025-04-05T10:10:10Z
u03_002293,exp_pricing_C,treatment,2025-05-01T11:38:45Z
u03_002633,exp_pricing_C,control,2025-05-01T11:47:07Z
u02_003205,exp_onboarding_B,treatment,2025-04-05T10:55:19Z
u01_004322,exp_paywall_A,control,2025-03-01T10:14:36Z
u01_003162,exp_paywall_A,treatment,2025-03-01T09:56:20Z
u01_002631,exp_paywall_A,control,2025-03-01T09:47:41Z
u03_007528,exp_pricing_C,control,2025-05-01T13:09:21Z
u01_003175,exp_paywall_A,treatment,2025-03-01T09:56:45Z
u01_002566,exp_paywall_A,treatment,2025-03-01T09:45:15Z
u03_006772,exp_pricing_C,control,2025-05-01T12:54:27Z
u02_007588,exp_onboarding_B,treatment,2025-04-05T12:10:37Z
u03_008863,exp_pricing_C,treatment,2025-05-01T13:31:15Z
u03_007476,exp_pricing_C,control,2025-05-01T13:09:21Z
u02_007001,exp_onboarding_B,treatment,2025-04-05T11:59:10Z
u01_003115,exp_paywall_A,control,2025-03-01T09:55:37Z
u02_000834,exp_onboarding_B,control,2025-04-05T10:15:16Z
u03_007126,exp_pricing_C,treatment,2025-05-01T12:59:05Z
u02_009113,exp_onboarding_B,control,2025-04-05T12:35:03Z
u02_003921,exp_onboarding_B,treatment,2025-04-05T11:09:49Z
u03_002492,exp_pricing_C,control,2025-05-01T11:44:07Z
u01_002461,exp_paywall_A,control,2025-03-01T09:45:51Z
u02_004915,exp_onboarding_B,control,2025-04-05T11:26:45Z
u02_001811,exp_onboarding_B,control,2025-04-05T10:33:22Z
u03_007238,exp_pricing_C,control,2025-05-01T13:01:31Z
u01_008093,exp_paywall_A,control,2025-03-01T11:15:09Z
u02_007742,exp_onboarding_B,treatment,2025-04-05T12:12:05Z
u03_000176,exp_pricing_C,treatment,2025-05-01T11:07:48Z
u01_007799,exp_paywall_A,treatment,2025-03-01T11:11:07Z
u01_008998,exp_paywall_A,treatment,2025-03-01T11:32:06Z
u02_002887,exp_onboarding_B,control,2025-04-05T10:48:18Z
u03_006380,exp_pricing_C,control,2025-05-01T12:50:02Z
u01_007777,exp_paywall_A,control,2025-03-01T11:12:10Z
u02_004202,exp_onboarding_B,control,2025-04-05T11:14:57Z
u02_007975,exp_onboarding_B,treatment,2025-04-05T12:14:14Z
u02_005490,exp_onboarding_B,control,2025-04-05T11:32:08Z
u03_009567,exp_pricing_C,control,2025-05-01T13:40:20Z
u01_003141,exp_paywall_A,control,2025-03-01T09:53:27Z
u02_002473,exp_onboarding_B,treatment,2025-04-05T10:45:57Z
u01_005339,exp_paywall_A,treatment,2025-03-01T10:31:12Z
u03_002702,exp_pricing_C,control,2025-05-01T11:49:48Z
u02_006932,exp_onboarding_B,treatment,2025-04-05T11:56:38Z
u01_007119,exp_paywall_A,control,2025-03-01T10:58:48Z
u01_006938,exp_paywall_A,control,2025-03-01T10:57:14Z
u02_006411,exp_onboarding_B,treatment,2025-04-05T11:49:31Z
u02_007452,exp_onboarding_B,treatment,2025-04-05T12:05:12Z
u01_003919,exp_paywall_A,control,2025-03-01T10:05:58Z
u01_005530,exp_paywall_A,control,2025-03-01T10:35:31Z
u01_005399,exp_paywall_A,control,2025-03-01T10:31:36Z
u02_001361,exp_onboarding_B,treatment,2025-04-05T10:22:51Z
u02_004381,exp_onboarding_B,control,2025-04-05T11:15:18Z
u02_007286,exp_onboarding_B,treatment,2025-04-05T12:06:24Z
u03_004008,exp_pricing_C,treatment,2025-05-01T12:10:26Z
u02_000741,exp_onboarding_B,control,2025-04-05T10:16:48Z
u03_001231,exp_pricing_C,control,2025-05-01T11:21:02Z
u02_006822,exp_onboarding_B,treatment,2025-04-05T11:55:36Z
u01_008321,exp_paywall_A,control,2025-03-01T11:22:30Z
u02_005700,exp_onboarding_B,control,2025-04-05T11:35:16Z
u02_001113,exp_onboarding_B,control,2025-04-05T10:21:56Z
u01_005270,exp_paywall_A,treatment,2025-03-01T10:30:11Z
u01_001862,exp_paywall_A,treatment,2025-03-01T09:34:19Z
u02_000892,exp_onboarding_B,control,2025-04-05T10:19:21Z
u03_009809,exp_pricing_C,treatment,2025-05-01T13:46:50Z
u02_007489,exp_onboarding_B,control,2025-04-05T12:07:58Z
u01_009226,exp_paywall_A,treatment,2025-03-01T11:37:42Z
u01_000002,exp_paywall_A,control,2025-03-01T09:00:37Z
u01_002707,exp_paywall_A,treatment,2025-03-01T09:46:19Z
u03_001088,exp_pricing_C,control,2025-05-01T11:19:06Z
u02_003328,exp_onboarding_B,treatment,2025-04-05T10:58:05Z
u03_001710,exp_pricing_C,treatment,2025-05-01T11:32:19Z
u02_000692,exp_onboarding_B,control,2025-04-05T10:15:23Z
u01_009197,exp_paywall_A,control,2025-03-01T11:33:51Z
u01_006958,exp_paywall_A,control,2025-03-01T10:58:32Z
u01_002156,exp_paywall_A,treatment,2025-03-01T09:37:40Z
u03_007822,exp_pricing_C,control,2025-05-01T13:10:52Z
u01_004012,exp_paywall_A,control,2025-03-01T10:11:43Z
u03_008399,exp_pricing_C,control,2025-05-01T13:22:34Z
u01_000535,exp_paywall_A,control,2025-03-01T09:09:05Z
u02_001963,exp_onboarding_B,treatment,2025-04-05T10:33:36Z
u01_005824,exp_paywall_A,treatment,2025-03-01T10:37:26Z
u02_006970,exp_onboarding_B,control,2025-04-05T11:57:42Z
u02_001876,exp_onboarding_B,treatment,2025-04-05T10:34:16Z
u02_002353,exp_onboarding_B,treatment,2025-04-05T10:42:04Z
u02_005324,exp_onboarding_B,control,2025-04-05T11:29:59Z
u03_005267,exp_pricing_C,treatment,2025-05-01T12:32:12Z
u03_003120,exp_pricing_C,control,2025-05-01T11:53:38Z
u03_004688,exp_pricing_C,control,2025-05-01T12:20:20Z
u01_008684,exp_paywall_A,treatment,2025-03-01T11:27:51Z
u01_009744,exp_paywall_A,treatment,2025-03-01T11:42:39Z
u02_004261,exp_onboarding_B,treatment,2025-04-05T11:11:58Z
u02_005125,exp_onboarding_B,treatment,2025-04-05T11:29:22Z
u01_009089,exp_paywall_A,control,2025-03-01T11:34:14Z
u02_006563,exp_onboarding_B,treatment,2025-04-05T11:53:15Z
u01_006465,exp_paywall_A,treatment,2025-03-01T10:48:50Z
u03_006591,exp_pricing_C,treatment,2025-05-01T12:51:02Z
u02_008301,exp_onboarding_B,control,2025-04-05T12:19:14Z
u01_008108,exp_paywall_A,control,2025-03-01T11:17:29Z
u02_004905,exp_onboarding_B,treatment,2025-04-05T11:22:34Z
u01_001911,exp_paywall_A,control,2025-03-01T09:36:36Z
u03_007741,exp_pricing_C,treatment,2025-05-01T13:12:58Z
u03_003045,exp_pricing_C,control,2025-05-01T11:51:43Z
u02_007518,exp_onboarding_B,control,2025-04-05T12:08:38Z
u03_004208,exp_pricing_C,control,2025-05-01T12:11:22Z
u03_006893,exp_pricing_C,control,2025-05-01T12:56:13Z
u03_009602,exp_pricing_C,treatment,2025-05-01T13:42:30Z
u01_001318,exp_paywall_A,treatment,2025-03-01T09:25:02Z
u01_004369,exp_paywall_A,treatment,2025-03-01T10:15:25Z
u01_008314,exp_paywall_A,treatment,2025-03-01T11:23:29Z
u03_000215,exp_pricing_C,treatment,2025-05-01T11:08:27Z
u03_002778,exp_pricing_C,treatment,2025-05-01T11:47:58Z
u02_003855,exp_onboarding_B,treatment,2025-04-05T11:04:29Z
u01_006081,exp_paywall_A,control,2025-03-01T10:43:21Z
u03_003171,exp_pricing_C,control,2025-05-01T11:54:03Z
u01_002602,exp_paywall_A,control,2025-03-01T09:44:10Z
u01_006569,exp_paywall_A,treatment,2025-03-01T10:50:56Z
u02_008558,exp_onboarding_B,treatment,2025-04-05T12:25:15Z
u03_008809,exp_pricing_C,treatment,2025-05-01T13:26:54Z
u02_002747,exp_onboarding_B,treatment,2025-04-05T10:45:57Z
u02_009990,exp_onboarding_B,control,2025-04-05T12:47:26Z
u02_003277,exp_onboarding_B,control,2025-04-05T10:55:51Z
u01_007996,exp_paywall_A,treatment,2025-03-01T11:15:04Z
u01_009143,exp_paywall_A,control,2025-03-01T11:32:56Z
u01_003769,exp_paywall_A,treatment,2025-03-01T10:06:25Z
u01_005078,exp_paywall_A,treatment,2025-03-01T10:26:32Z
u03_008502,exp_pricing_C,control,2025-05-01T13:22:12Z
u01_009600,exp_paywall_A,treatment,2025-03-01T11:41:15Z
u01_004632,exp_paywall_A,control,2025-03-01T10:17:50Z
u03_004025,exp_pricing_C,control,2025-05-01T12:08:17Z
u01_000241,exp_paywall_A,control,2025-03-01T09:04:50Z
u02_006054,exp_onboarding_B,treatment,2025-04-05T11:45:49Z
u02_005425,exp_onboarding_B,control,2025-04-05T11:34:23Z
u03_007557,exp_pricing_C,control,2025-05-01T13:08:30Z
u03_007194,exp_pricing_C,treatment,2025-05-01T13:01:38Z
u03_004616,exp_pricing_C,treatment,2025-05-01T12:17:56Z
u02_001462,exp_onboarding_B,treatment,2025-04-05T10:25:04Z
u01_007466,exp_paywall_A,control,2025-03-01T11:06:12Z
u01_001868,exp_paywall_A,treatment,2025-03-01T09:33:17Z
u03_002980,exp_pricing_C,control,2025-05-01T11:51:08Z
u02_008953,exp_onboarding_B,control,2025-04-05T12:32:36Z
u01_002522,exp_paywall_A,treatment,2025-03-01T09:43:51Z
u03_004348,exp_pricing_C,control,2025-05-01T12:14:33Z
u01_001821,exp_paywall_A,treatment,2025-03-01T09:35:00Z
u01_002411,exp_paywall_A,treatment,2025-03-01T09:44:51Z
u01_008244,exp_paywall_A,treatment,2025-03-01T11:18:07Z
u01_006638,exp_paywall_A,treatment,2025-03-01T10:51:29Z
u03_001572,exp_pricing_C,treatment,2025-05-01T11:26:16Z
u02_006577,exp_onboarding_B,treatment,2025-04-05T11:52:27Z
u01_004566,exp_paywall_A,treatment,2025-03-01T10:16:10Z
u02_004918,exp_onboarding_B,treatment,2025-04-05T11:24:01Z
u02_003930,exp_onboarding_B,treatment,2025-04-05T11:07:39Z
u03_007228,exp_pricing_C,treatment,2025-05-01T13:02:19Z
u01_006392,exp_paywall_A,control,2025-03-01T10:47:50Z
u01_002119,exp_paywall_A,control,2025-03-01T09:38:11Z
u02_000051,exp_onboarding_B,control,2025-04-05T10:01:59Z
u01_003780,exp_paywall_A,treatment,2025-03-01T10:07:26Z
u03_007919,exp_pricing_C,control,2025-05-01T13:12:55Z
u01_004962,exp_paywall_A,treatment,2025-03-01T10:24:31Z
u01_002810,exp_paywall_A,treatment,2025-03-01T09:48:35Z
u01_000499,exp_paywall_A,control,2025-03-01T09:08:40Z
u02_001446,exp_onboarding_B,control,2025-04-05T10:24:25Z
u01_000919,exp_paywall_A,treatment,2025-03-01T09:16:52Z
u02_003391,exp_onboarding_B,control,2025-04-05T10:59:15Z
